"","GSE9891_eset_ClusterK2_SAMD_1","GSE9891_eset_ClusterK2_SAMD_2","GSE9891_eset_ClusterK3_SAMD_1","GSE9891_eset_ClusterK3_SAMD_2","GSE9891_eset_ClusterK3_SAMD_3","GSE9891_eset_ClusterK4_SAMD_1","GSE9891_eset_ClusterK4_SAMD_2","GSE9891_eset_ClusterK4_SAMD_3","GSE9891_eset_ClusterK4_SAMD_4"
"ACAA2",-0.899670123508542,0.899670123508542,0.943360068495975,3.15808940268413,-3.27112706090618,1.30908223202063,3.62484674882681,0.0269522332092742,-4.05411005671008
"ACACA",0.39552503563416,-0.39552503563416,0.0152292239181617,2.88764185620166,-2.00832161771741,0.262192676162569,3.10983224223472,-1.10977677782353,-1.49828588430548
"ACAD10",4.06448397768498,-4.06448397768498,-4.50974912768397,2.07845796942334,2.83324245671212,-3.21652675239868,1.91624272572144,-0.966038856759784,2.70699590436661
"ACAD8",2.80771718708241,-2.80771718708241,-2.97838048857506,1.71062056039664,1.46274778203162,-1.84877413064399,1.84665024849848,-1.09118092396736,1.31543601340934
"ACADL",-1.07601207718179,1.07601207718179,2.06909503130095,0.903927115596978,-3.42215508681229,2.30708232024714,0.920294280715653,-2.30692027810707,-1.6026759933112
"ACADM",2.56578666757792,-2.56578666757792,-3.64075108033478,0.731638014121782,2.70345875785564,-3.39324143303987,0.413214713309328,1.31062086600774,1.37856803662213
"ACADS",1.65113644590261,-1.65113644590261,-2.81038065901006,-1.65112296030549,4.16096975137836,-2.32434869653424,-1.74854427730654,1.53278416220895,2.35314162382051
"ACADSB",2.33099455490411,-2.33099455490411,-1.47886024938754,0.0580580403773815,1.41442619884747,-0.3965928892813,0.0832080134995818,-1.87870867879178,1.90269903950939
"ACADVL",-1.06893513178609,1.06893513178609,0.864131704929662,-0.200473012521829,-0.633783116717178,1.83346600496594,0.13571001787304,0.678016246058453,-2.72614964883058
"ACAN",-2.42510955739531,2.42510955739531,2.16227890522378,-2.39572512070618,-0.250164713598167,2.23198242181413,-2.17232010123194,0.0586904661335176,-0.649147264036479
"ACAP1",1.73502667470498,-1.73502667470498,-2.71168197976886,-0.516458507558217,2.96552566451876,-2.25921067641436,-0.367196917141219,0.93781120687666,1.61786788275763
"ACAP2",-0.241943497024453,0.241943497024453,-0.111726702540359,1.55502893081096,-1.17569780292712,-0.967104646354111,1.73585343778959,0.996052740713669,-1.99069803565189
"ACAT1",1.46088294616469,-1.46088294616469,-2.09924781338199,-2.21180771106653,4.00118948413363,-1.8409932724835,-2.592018881476,1.87521145808168,2.28604908816761
"ACAT2",-1.75475332556724,1.75475332556724,0.964283642648163,-0.0907712270713592,-0.850244597202398,-0.0960954628142819,-0.269893779370105,3.43496051821856,-2.9336487888434
"ACBD3",-1.89249150603307,1.89249150603307,1.31194790887773,-1.54617701192398,0.227577409005698,1.90543964650485,-1.33670410244948,0.69134957600297,-1.20024754821781
"ACBD4",1.75874582895284,-1.75874582895284,-3.48052412307027,-0.342434558982474,3.56343191298442,-2.83435265090072,-0.356711290474705,0.645858023402302,2.39746841743063
"ACD",0.42998966021731,-0.42998966021731,-0.822538769476538,2.08981327618633,-0.992582973293502,0.154068819503442,1.88880249086292,0.0903583732405438,-1.91575143517123
"ACE",-0.891195002404578,0.891195002404578,-0.135386035906685,-1.92534659445506,1.82356009287259,-0.467381112191285,-1.66086268902698,2.08918155256407,-0.16301269680316
"ACE2",1.22118266484359,-1.22118266484359,-2.45816740503402,-2.6516688508372,4.09165100846128,-2.28790642205611,-3.52111854272805,1.76298273718061,2.74722134901847
"ACHE",1.06881942799127,-1.06881942799127,-2.30234260832359,-1.10090579403383,3.02792296844923,-2.36480451805409,-0.784976932828345,1.49960395520241,1.53356149777086
"ACKR2",-1.33621873807257,1.33621873807257,1.52355768084738,-4.39019827395226,1.12480246408265,2.2017876512506,-4.3541554863129,-0.195132367132866,0.632845116834441
"ACKR3",-3.4697185399608,3.4697185399608,5.49502852914004,3.3722426775778,-8.00191761192993,6.52343775822336,3.38901181071774,-4.20754147937401,-4.27339085104153
"ACKR4",-7.12961765283391,7.12961765283391,6.87183176597883,-6.74898148202381,-5.36763783571494,5.4597409872214,-6.74029442350193,-0.570650140953133,-5.33175142857883
"ACO2",-1.76235479517733,1.76235479517733,-0.329390916434169,-4.11497601797234,4.46151779469129,-1.23638148547075,-4.33741407471058,5.23217344902086,1.01870549818825
"ACOT11",2.62259043540827,-2.62259043540827,-2.43305595637564,-0.505656551670722,2.63475857917415,-2.10107504485033,-0.52159116706268,-0.0129835446425316,2.41672137604029
"ACOT13",-1.02481987943417,1.02481987943417,0.279973049029492,1.14496401106154,-1.31709788647242,-0.093009946237823,1.21836508580927,2.06494150376435,-2.70717373872212
"ACOT7",-0.281578945205654,0.281578945205654,0.2127430491337,0.949561373014912,-0.993958430913932,-1.19051900021336,0.905955640888461,1.98085436722628,-1.65165642146633
"ACOT8",1.74899691032021,-1.74899691032021,-1.6856927361323,2.97485114852458,-0.950165744516328,-2.23126603588581,2.88805252896807,-1.14283036731116,0.670142431327533
"ACOT9",-6.86591559512285,6.86591559512285,6.23798664401085,-5.8187966934844,-1.32525351127022,5.97167938345962,-6.4599442619478,2.2269631874246,-2.42815932542837
"ACOX1",-4.57362677304423,4.57362677304423,3.93783819908604,-1.65591650016136,-2.36576631024642,3.70379608290869,-2.1660349510604,-0.131024456213844,-1.36900765948525
"ACOX2",0.830000670644969,-0.830000670644969,-1.65355237951826,-1.68030145623203,2.69177741422854,-0.449775692387115,-2.02224076737127,0.657515906347853,1.23572219603197
"ACOX3",-4.07984110918924,4.07984110918924,3.53326377579164,-0.229241999528626,-3.36379475744258,4.51949817833529,-0.459676469546158,-1.4496821535692,-2.95653475526208
"ACOXL",2.97682264232278,-2.97682264232278,-3.06659024758437,-0.332395891255969,3.14978878026987,-3.16555681017505,-0.182131522922786,0.332558168512938,2.56792119261785
"ACP1",3.44245516525407,-3.44245516525407,-1.96210767101865,4.44739782530463,-1.98121908053317,-1.88522244641199,5.01177049457921,-3.50549952557653,0.743965973269526
"ACP2",-4.91585027414951,4.91585027414951,3.50737175029784,-2.35185853594996,-1.31497054338331,1.80297477212567,-2.16035534391338,4.88382499223973,-4.6195353436864
"ACP5",-6.80389489723896,6.80389489723896,4.25440322069003,-9.6911154204226,1.24998706348506,2.47514680246016,-9.49022708943331,6.87577284513212,-3.76796245581672
"ACP6",3.56926720175909,-3.56926720175909,-2.88853616974482,0.618400328656563,2.42155439170027,-2.21431799709743,0.448534972092442,-2.21975295111474,4.44099058886909
"ACPP",0.546030345296834,-0.546030345296834,-1.87331954368003,-3.13360340661893,3.92929693105369,-2.4229325856895,-3.58875046313522,3.95523215702695,0.751171531168205
"ACR",1.57291852918548,-1.57291852918548,-1.55628754899091,0.0995716136119659,1.51200269096253,-2.79754198302552,0.160434264755521,1.59012977925217,0.720425199390225
"ACRV1",4.82423288395573,-4.82423288395573,-4.5956758009606,0.591959051314485,3.78416804271602,-4.69737748799238,0.864232807365673,0.767996971043269,2.88660353669978
"ACSBG1",3.55196156734984,-3.55196156734984,-3.92602943012582,1.94546006070985,1.18282397504111,-4.20893695816633,2.02974701298828,-1.91535116628605,2.58688190697462
"ACSF2",-1.0115151091394,1.0115151091394,0.392741402441003,0.169850711852367,-0.507828043578143,0.339088273813512,-0.0783262929891722,0.595356892531071,-0.842675020521871
"ACSL3",-1.75966819914631,1.75966819914631,1.64844277742645,-0.741393902364086,-0.873177688204876,0.0559747657620303,-1.03810815544602,2.49700518883925,-1.43516378765435
"ACSL4",-5.72718165461972,5.72718165461972,5.87359104477674,-2.51066459864816,-3.02387980831102,4.96794120001564,-2.66685645073835,1.00243986384953,-2.99785322923293
"ACSL5",-3.15931680203144,3.15931680203144,2.2589699998429,-10.1854458955216,5.88293617697138,2.08117351006707,-10.4366601804458,3.40151667073465,4.04347398176742
"ACSL6",2.22478104935798,-2.22478104935798,-2.088913036704,1.25463025479266,0.722271508411256,-2.07203610507206,1.76626646456566,-1.43734657223208,1.110410800387
"ACSM1",3.2113461129513,-3.2113461129513,-3.40984017466656,0.383318400649261,3.09483134362574,-2.34140462076463,0.416322047403116,0.108897823412078,2.03507233626748
"ACSM3",5.39519184479053,-5.39519184479053,-5.09675141717076,3.41308578816025,1.92330956137942,-5.03177478492023,3.05704016827943,-0.950639360134068,2.90162524100901
"ACSM5",-3.49581781058927,3.49581781058927,3.19198863031242,-4.48328987187589,-0.192397191498922,3.50327566890474,-4.71692231141469,0.966392119388985,-1.72692510666243
"ACSS3",-1.13339535004062,1.13339535004062,1.00050941886591,-1.32473520755579,0.0517918095381926,-0.105351485922078,-1.88827120942461,0.659850260460877,0.746332271091659
"ACTA2",-13.799923638425,13.799923638425,16.2019058919333,-5.22221374649891,-8.096279980235,15.8004596404885,-5.17521374927742,0.834113143941928,-9.05028170542411
"ACTB",-10.0403052712492,10.0403052712492,9.99061055113209,-4.37983022324437,-5.01925333786758,9.26669227360363,-3.92126367068619,2.9136532221785,-7.346817133989
"ACTC1",-0.324611845349231,0.324611845349231,0.586758148987646,2.72448072112699,-3.65518310046062,0.360634698224355,2.74929983318696,-1.05000852904823,-3.42034638253049
"ACTG2",-10.7012087384714,10.7012087384714,13.0276418049586,-5.40069242826153,-8.401893105037,13.2227268950257,-5.40858045675448,-1.94421738735914,-7.35618757249538
"ACTL7A",2.72337222075213,-2.72337222075213,-2.1455149505317,-0.831304965674724,2.54463042661798,-1.43970091494459,-0.359176202097211,-1.48601825808428,3.05477744870178
"ACTL8",3.34488391957192,-3.34488391957192,-3.19034380008398,2.18282457286089,0.736379424854833,-3.01739384672188,2.33864813874038,-0.304390362847138,0.313634621836474
"ACTN1",-9.66709063372457,9.66709063372457,10.5704181855307,-4.98064620346309,-4.95549640740153,11.5031438757359,-4.74749866623322,-0.624773677024876,-4.76061229671423
"ACTN2",1.88708796844114,-1.88708796844114,-1.44068274564793,1.81375879342981,-1.3342808184706,-0.984307191514855,1.84051339703861,-2.53218778559555,-0.105391549264483
"ACTN4",-1.70713216263502,1.70713216263502,1.92679395221554,-0.994253783808972,-1.08021401059965,1.94221346841326,-0.86896204607223,-0.0665495410007147,-1.21870340748169
"ACTR10",-1.00765132407889,1.00765132407889,1.19404552083141,2.36836447104009,-2.77638815784943,2.70284207910066,2.03131795674684,-2.64032690732481,-1.24759112179295
"ACTR1A",-5.14178111751448,5.14178111751448,5.32276911416404,-0.597098193536801,-4.41534122807012,4.58575321632884,0.157532518984627,1.56475597007316,-6.06250253635302
"ACTR1B",3.05294798728923,-3.05294798728923,-3.01214915696401,0.257830483963349,2.77014089462467,-3.05473595671738,0.0352025184375285,1.29038582315356,1.97341989204231
"ACTR3",-7.13865450304811,7.13865450304811,6.65993347404827,-4.51272844029794,-2.35194906883735,5.21358651558457,-4.22022655341036,3.17970225164299,-4.42432215942641
"ACTR5",3.17046537363933,-3.17046537363933,-3.02323608641681,4.63996736017516,-1.30158981898472,-2.28912271051995,4.57408557772742,-1.98377310426991,-0.428143993370666
"ACTR8",1.22597831210259,-1.22597831210259,-1.22175084607734,0.587620948239408,0.663358500847672,-1.1741837104064,0.59266445822828,-1.36763419672165,1.8135078530799
"ACVR1",-6.59692949035032,6.59692949035032,6.95805190661887,-2.99185202378292,-3.69928389448426,6.95019135887536,-2.8040213369988,1.07447059219065,-4.52619442879195
"ACVR2A",-3.84506741740987,3.84506741740987,3.57438741362622,0.540599342024827,-4.07468687096769,3.79814825972043,0.619085664559391,-1.50706536914841,-3.39179910231594
"ACVR2B",7.7122140519198,-7.7122140519198,-6.31468332014333,8.9829508176393,-1.48052912085778,-6.17195441342703,8.8735066424446,-3.74309407942538,1.23250859912083
"ACVRL1",0.276140218457956,-0.276140218457956,-0.316453525705431,-2.85494719565519,2.55618531706162,-0.612778377063953,-2.56851370647155,0.869088972445259,2.04864302706104
"ACYP2",0.554556639971715,-0.554556639971715,-0.794692038667712,-1.84331425702935,2.29720000387521,-0.967272132339499,-1.93843145387498,1.18544495405215,1.54234662961735
"ADA",-5.36164389668409,5.36164389668409,5.36359150391639,-2.98471047366101,-2.07351030537874,4.91226458059227,-2.68635558645811,1.1021240965485,-2.70846809583428
"ADAM10",-3.17894470439339,3.17894470439339,4.06721982233472,-1.76348995635808,-2.17920182914176,4.09985832338068,-1.91908611349631,-0.348505441057739,-1.50304100516214
"ADAM11",4.24138739822563,-4.24138739822563,-4.02166569554936,1.71069668063411,2.40989485664601,-3.2352646115994,1.80360573498854,-1.53476132274192,2.89433875957782
"ADAM12",-18.9874250909494,18.9874250909494,19.747544731111,-9.37134057404584,-9.94676471286648,17.675334467722,-9.1913574512619,-0.294197783810578,-12.0240048012612
"ADAM15",-0.23219481759054,0.23219481759054,0.023098971420464,-2.70235034436454,2.17245456942804,-0.0369140164025785,-3.25281190932423,0.163726896023207,2.5968527192909
"ADAM17",-3.77664272862996,3.77664272862996,4.23908505740534,-0.77743847367467,-3.33532950201547,4.90186858834877,-0.402335819047746,0.123272191189221,-4.0723790088751
"ADAM18",2.12663298829945,-2.12663298829945,-2.49558427957226,0.987006848297376,1.49398226167205,-2.33981568987104,1.02847278367414,1.15300507460585,0.147940115781191
"ADAM19",-15.0952523843813,15.0952523843813,13.0829882777961,-9.09074773180602,-5.8821874717316,10.8548220199542,-8.69431196739598,3.28202345161401,-11.1150978711713
"ADAM2",0.426258387969379,-0.426258387969379,-0.0751567214031756,0.197472036167835,-0.157330630247164,-0.210435173946071,0.15143504699217,0.116553565211744,-0.0976197385532817
"ADAM20",3.12862201021411,-3.12862201021411,-2.88264368077838,0.551088578323872,2.50894718876435,-2.01139436364499,0.517981572686499,-1.87890589235663,3.69754376104681
"ADAM22",-0.960842862918616,0.960842862918616,2.08807885766151,0.260932195374351,-2.26146942013079,2.20717667090364,0.471014192915612,-2.0160379346262,-0.855574360755774
"ADAM23",2.82420894659941,-2.82420894659941,-1.56137693987079,1.88965196523197,-0.723796942647231,-1.47179504364,1.89266577780413,-1.44387303631861,0.337413845968845
"ADAM28",-5.09719129705589,5.09719129705589,4.26786407265613,-2.80492008546084,-1.26562908133223,3.32604663617705,-2.93597978190395,2.75578859820017,-2.76030325599556
"ADAM30",2.78126970405304,-2.78126970405304,-3.20998588182212,-1.25579719936928,4.14581419983155,-1.95244915006736,-0.955650322732828,-0.268018114979699,3.28013543598998
"ADAM5",2.42062529619163,-2.42062529619163,-2.13936507291442,-0.444161154606089,2.65597412104882,-1.73081379163587,-0.11121856850558,-0.675059890113811,2.91949130833026
"ADAM8",-4.9569038394417,4.9569038394417,3.81556473651608,-6.07831021848316,1.27251463378009,3.33436544566606,-5.89800098721285,3.46572275823635,-1.38588004755161
"ADAM9",-8.63433677036946,8.63433677036946,8.42669761737891,-5.35794400190769,-2.8677797961621,8.12109822709005,-5.57610820439274,0.746562782170572,-2.99445462216222
"ADAMDEC1",-8.91959132216244,8.91959132216244,5.86241431357125,-10.004415958417,-0.380300257902272,2.97612596519538,-9.68024100278433,7.14826087163155,-5.65521075956955
"ADAMTS1",-4.01241552540175,4.01241552540175,3.52624844767977,-4.27471551185021,-0.313262311793843,2.74242843692442,-4.31857474160569,1.81599747451887,-1.0510246144329
"ADAMTS12",-16.3971183895904,16.3971183895904,17.9356246038092,-7.65438105447587,-11.2729942949678,16.5504175647613,-7.32497771565682,-1.88300316441468,-11.7051477280297
"ADAMTS13",2.30572209089707,-2.30572209089707,-2.27619795406102,-0.549189622767835,2.80778792385282,-1.3603564570468,-0.340288038651826,-1.85237870874412,3.63780265197165
"ADAMTS2",-20.526382324295,20.526382324295,20.2047656454705,-7.55873398268158,-10.528475041322,17.8303607098009,-7.32158226153928,0.239689633699129,-13.4655697562863
"ADAMTS20",0.223612100111502,-0.223612100111502,0.0518889969880847,-0.493546101493841,0.369309987133955,1.33366327837441,-0.311830955323002,-2.52781139629044,1.51089005603857
"ADAMTS3",0.727465618962386,-0.727465618962386,-0.930665050077269,2.91014185685484,-1.96693561322937,-1.61717236006769,2.73652147595284,0.172557491027546,-1.82388353667271
"ADAMTS5",-6.96523551183886,6.96523551183886,8.05719305602877,-0.54685733049639,-7.16489514299354,7.93106460583351,-0.529664584905984,-1.13923446558679,-5.46064500548063
"ADAMTS7",1.80963269054461,-1.80963269054461,-2.58550705608717,-0.569364155607898,2.88947680606202,-2.45964897483389,-0.459143013734734,1.22581579736511,1.53634733857946
"ADAMTS8",1.57124480407441,-1.57124480407441,-1.52199301724354,2.33743333222004,-1.31946279432246,-1.03997402221063,2.43920575534488,-2.76021664690403,0.286471145733258
"ADAMTS9",-3.42953926888516,3.42953926888516,4.89966456537752,2.65147716688021,-7.932156510189,5.09505133177303,3.00612141275019,-1.86285137737506,-7.45757773368731
"ADAMTSL3",-0.950315815287902,0.950315815287902,0.459013845765985,-2.32380528819015,1.3219198283268,1.06075651413678,-1.99937958709779,-0.478511924383181,0.956830075097563
"ADAMTSL4",-0.253324969922525,0.253324969922525,0.610801624295228,-1.22649275247111,0.192810471982859,0.97481857570228,-1.19420867865118,-0.590365536930971,0.223729773825344
"ADAP2",-10.4512009417937,10.4512009417937,8.42154849113442,-14.405582124362,0.755536098308139,7.46265873569853,-13.9680010622769,5.66591188096,-4.07900754308256
"ADARB1",-7.20815533673352,7.20815533673352,8.08504488292907,-4.94124856118647,-3.37073350323261,10.3388684961662,-4.61849965503584,-2.4393255199297,-2.1533888330147
